KITH;N42* 29.46';W76* 27.51';1099;Ithaca Tompkins Regional Airport;Ithaca;New York
KJFK;N40* 38.39';W73* 46.74';13;John F. Kennedy International Airport;New York;New York
KJHW;N42* 9.2';W79* 15.48';1723;Chautauqua County-Jamestown Airport;Jamestown;New York
KLGA;N40* 46.63';W73* 52.36';22;LaGuardia International Airport;New York;New York
KLKP;N44* 15.87';W73* 57.71';1747;Lake Placid Airport;Lake Placid;New York
KMAL;N44* 51.22';W74* 19.74';790;Malone-Dufort Airport;Malone;New York
KMGJ;N41* 30.6';W74* 15.88';365;Orange County Airport;Montgomery;New York
KMSS;N44* 56.15';W74* 50.73';215;Massena International Airport;Massena;New York
KMSV;N41* 42.1';W74* 47.7';1403;Sullivan County International Airport;Monticello;New York
KMTP;N41* 4.6';W71* 55.23';7;Montauk Airport;Montauk;New York
KOGS;N44* 40.91';W75* 27.93';297;Ogdensburg International Airport;Ogdensburg;New York
KOIC;N42* 33.99';W75* 31.45';1025;Norwich Lt. Warren Eaton Airport;Norwich;New York
KOLE;N42* 14.48';W78* 22.28';2135;Cattaraugus County-Olean Airport;Olean;New York
KPBG;N44* 39.06';W73* 28.09';234;Plattsburgh International Airport;Plattsburg;New York
KPEO;N42* 38.23';W77* 3.17';990;Penn Yan Airport;Penn Yan;New York
KPLB;N44* 41.25';W73* 31.47';371;Clinton County Airport;Plattsburgh;New York
KPOU;N41* 37.6';W73* 53.05';165;Dutchess County Airport;Poughkeepsie;New York
KPTD;N44* 40.6';W74* 56.91';474;Potsdam Municipal Airport;Potsdam;New York
KRME;N43* 14.03';W75* 24.42';504;Griffiss Airport;Rome;New York
KROC;N43* 7.13';W77* 40.34';559;Greater Rochester International Airport;Rochester;New York
KSCH;N42* 51.15';W73* 55.73';378;Schenectady County Airport;Schenectady;New York
KSLK;N44* 23.12';W74* 12.37';1663;Adirondack Regional Airport;Saranac Lake;New York
KSSN;N42* 42.98';W76* 53';647;Seneca Army Airfield;Romulus;New York
KSWF;N41* 30.25';W74* 6.29';491;Stewart International Airport;Newburgh;New York
KSYR;N43* 6.67';W76* 6.38';421;Syracuse Hancock International Airport;Syracuse;New York
KUCA;N43* 8.71';W75* 23.03';742;Oneida County Airport;Utica;New York
KACZ;N34* 43.07';W78* 0.22';39;Henderson Field;Wallace;North Carolina
KAFP;N35* 1.24';W80* 4.63';298;Anson County Airport;Wadesboro;North Carolina
KAKH;N35* 12.16';W81* 8.99';797;Gastonia Municipal Airport;Gastonia;North Carolina
KASJ;N36* 17.85';W77* 10.25';68;Tri-County Airport;Ahoskie;North Carolina
KAVL;N35* 26.17';W82* 32.51';2165;Asheville Regional Airport;Fletcher;North Carolina
KBUY;N36* 2.91';W79* 28.49';617;Burlington-Alamance Regional Airport;Burlington;North Carolina
KCLT;N35* 12.84';W80* 56.59';748;Charlotte/Douglas International Airport;Charlotte;North Carolina
KCPC;N34* 16.37';W78* 42.9';98;Columbus County Municipal Airport;Whiteville;North Carolina
KCTZ;N34* 58.54';W78* 21.88';148;Sampson County Airport;Clinton;North Carolina
KDPL;N35* 0';W77* 58.9';137;Duplin County Airport;Kenansville;North Carolina
KECG;N36* 15.63';W76* 10.48';12;Elizabeth City-Pasquotank County Regional Airport / Elizabeth City CGAS;Elizabeth City;North Carolina
KEDE;N36* 1.66';W76* 34.03';20;Northeastern Regional Airport;Edenton;North Carolina
KEHO;N35* 15.33';W81* 36.06';847;Shelby Municipal Airport;Shelby;North Carolina
KEQY;N35* 1.13';W80* 37.21';679;Monroe Regional Airport;Monroe;North Carolina
KETC;N35* 56.23';W77* 32.8';54;Tarboro-Edgecombe Airport;Tarboro;North Carolina
KEWN;N35* 4.38';W77* 2.58';18;Craven County Regional Airport;New Bern;North Carolina
KEXX;N35* 46.87';W80* 18.23';733;Davidson County Airport;Lexington;North Carolina
KEYF;N34* 36.11';W78* 34.76';133;Curtis L. Brown Jr. Field;Elizabethtown;North Carolina
KFAY;N34* 59.47';W78* 52.82';189;Fayetteville Regional Airport (Grannis Field);Fayetteville;North Carolina
KFBG;N35* 7.91';W78* 56.2';242;Simmons Army Airfield;Fort Bragg;North Carolina
KFFA;N36* 1.09';W75* 40.28';13;First Flight Airport;Kill Devil Hills;North Carolina
KFQD;N35* 25.69';W81* 56.1';1078;Rutherford County Airport (Marchman Field);Rutherfordton;North Carolina
KGEV;N36* 25.95';W81* 25.18';3180;Ashe County Airport;Jefferson;North Carolina
KGSB;N35* 20.36';W77* 57.64';110;Seymour Johnson AFB;Goldsboro;North Carolina
KGSO;N36* 5.86';W79* 56.24';926;Piedmont Triad International Airport;Greensboro;North Carolina
KGWW;N35* 27.63';W77* 57.9';134;Goldsboro-Wayne Municipal Airport;Goldsboro;North Carolina
KHBI;N35* 39.27';W79* 53.68';673;Asheboro Regional Airport;Asheboro;North Carolina
KHFF;N35* 2.2';W79* 29.84';376;Mackall Army Airfield;Camp Mackall;North Carolina
KHKY;N35* 44.47';W81* 23.37';1189;Hickory Regional Airport;Hickory;North Carolina
KHNZ;N36* 21.69';W78* 31.75';527;Oxford-Henderson Airport;Oxford;North Carolina
KHRJ;N35* 22.77';W78* 43.98';199;Harnett County Airport;Erwin;North Carolina
KHSE;N35* 13.97';W75* 37.07';17;Billy Mitchell Airport;Hatteras;North Carolina
KIGX;N35* 56.1';W79* 3.95';512;Horace Williams Airport;Chapel Hill;North Carolina
KILM;N34* 16.24';W77* 54.15';32;Wilmington International Airport;Wilmington;North Carolina
KINT;N36* 8.02';W80* 13.32';969;Smith Reynolds Airport;Winston-Salem;North Carolina
KIPJ;N35* 29';W81* 9.68';875;Lincoln County Regional Airport;Lincolnton;North Carolina
KISO;N35* 19.89';W77* 36.53';94;Kinston Regional Jetport (Stallings Field);Kinston;North Carolina
KJNX;N35* 32.46';W78* 23.42';165;Johnston County Airport;Smithfield;North Carolina
KJQF;N35* 23.11';W80* 42.58';690;Concord Regional Airport;Concord;North Carolina
KLBT;N34* 36.6';W79* 3.57';126;Lumberton Municipal Airport;Lumberton;North Carolina
KLHZ;N36* 1.4';W78* 19.82';369;Franklin County Airport;Louisburg;North Carolina
KMCZ;N35* 51.73';W77* 10.69';76;Martin County Airport;Williamston;North Carolina
KMEB;N34* 47.52';W79* 21.95';220;Laurinburg-Maxton Airport;Maxton;North Carolina
KMQI;N35* 55.17';W75* 41.71';14;Dare County Regional Airport;Manteo;North Carolina
KMRH;N34* 44.01';W76* 39.64';11;Michael J. Smith Field;Beaufort;North Carolina
KMRN;N35* 49.21';W81* 36.68';1270;Morganton-Lenoir Airport;Morganton;North Carolina
KMWK;N36* 27.58';W80* 33.18';1247;Mount Airy/Surry County Airport;Mount Airy;North Carolina
KNCA;N34* 42.51';W77* 26.38';25;Marine Corps Air Station New River;Jacksonville;North Carolina
KNJM;N34* 41.43';W77* 1.78';22;Marine Corps Auxiliary Landing Field Bogue;Swansboro;North Carolina
KNKT;N34* 54.16';W76* 52.81';28;Marine Corps Air Station Cherry Point;Cherry Point;North Carolina
KOCW;N35* 34.23';W77* 2.99';38;Warren Airport;Washington;North Carolina
KONX;N36* 23.94';W76* 0.98';16;Currituck County Airport;Currituck;North Carolina
KPGV;N35* 38.11';W77* 23.12';27;Pitt-Greenville Airport;Greenville;North Carolina
KPMZ;N35* 48.51';W76* 45.56';39;Plymouth Municipal Airport;Plymouth;North Carolina
KPOB;N35* 10.25';W79* 0.87';217;Pope Airforce Base;Fayetteville;North Carolina
KRDU;N35* 52.66';W78* 47.25';435;Raleigh-Durham International Airport;Raleigh;North Carolina
KRHP;N35* 11.7';W83* 51.83';1697;Andrews-Murphy Airport;Andrews;North Carolina
KRUQ;N35* 38.75';W80* 31.22';773;Rowan County Airport;Salisbury;North Carolina
KRWI;N35* 51.38';W77* 53.52';159;Rocky Mount Regional Airport;Rocky Mount;North Carolina
KRZZ;N36* 26.37';W77* 42.56';256;Halifax County Airport;Roanoke Rapids;North Carolina
KSOP;N35* 14.24';W79* 23.47';461;Moore County Airport;Southern Pines;North Carolina
KSUT;N33* 55.76';W78* 4.5';25;Brunswick County Airport;Oak Island;North Carolina
KSVH;N35* 45.92';W80* 57.4';965;Statesville Regional Airport;Statesville;North Carolina
KTDF;N36* 17.09';W78* 59.05';610;Person County Airport;Roxboro;North Carolina
KTTA;N35* 35.02';W79* 6.05';247;Sanford-Lee County Regional Airport;Sanford;North Carolina
KUKF;N36* 13.37';W81* 5.9';1305;Wilkes County Airport;North Wilkesboro;North Carolina
KVUJ;N35* 25';W80* 9.05';609;Stanly County Airport;Albemarle;North Carolina
4E7;N46* 0.69';W98* 30.58';1455;Ellendale Muni;;North Dakota
4E8;N46* 53.75';W102* 21.29';2492;Richardton;;North Dakota
KASY;N46* 1.43';W99* 21.16';2032;Ashley Municipal Airport;Ashley;North Dakota
KBIS;N46* 46.36';W100* 44.74';1661;Bismarck Municipal Airport;Bismarck;North Dakota
KBPP;N46* 11.22';W103* 25.68';2958;Bowman Municipal Airport;Bowman;North Dakota
KBWP;N46* 14.65';W96* 36.44';967;Harry Stern Airport;Wahpeton;North Dakota
KDVL;N48* 6.85';W98* 54.53';1455;Devils Lake Municipal Airport;Devils Lake;North Dakota
KFAR;N46* 55.24';W96* 48.95';902;Hector International Airport;Fargo;North Dakota
KGAF;N48* 24.28';W97* 22.25';824;Grafton Municipal Airport;Grafton;North Dakota
KGFK;N47* 56.96';W97* 10.57';845;Grand Forks International Airport;Grand Forks;North Dakota
KGWR;N46* 13.12';W97* 38.6';1266;Gwinner-Roger Melroe Field;Gwinner;North Dakota
KHBC;N48* 46.1';W101* 32.22';1649;Mohall Municipal Airport;Mohall;North Dakota
KHEI;N46* 0.89';W102* 39.35';2705;Hettinger Municipal Airport;Hettinger;North Dakota
KHZE;N47* 17.39';W101* 34.86';1813;Mercer County Regional Airport;Hazen;North Dakota
KISN;N48* 10.68';W103* 38.54';1982;Sloulin Field International Airport;Williston;North Dakota
KJMS;N46* 55.78';W98* 40.69';1498;Jamestown Regional Airport;Jamestown;North Dakota
KMIB;N48* 24.93';W101* 21.46';1668;Minot Air Force Base;Minot;North Dakota
KMOT;N48* 15.56';W101* 16.82';1716;Minot International Airport;Minot;North Dakota
KPMB;N48* 56.55';W97* 14.45';795;Pembina Municipal Airport;Pembina;North Dakota
KRDR;N47* 57.68';W97* 24.05';911;Grand Forks Air Force Base;Grand Forks;North Dakota
KRUG;N48* 23.42';W100* 1.46';1548;Rugby Municipal Airport;Rugby;North Dakota
5E9;N40* 24.4';W83* 13.45';918;Paker;;Ohio
7E3;N41* 14.11';W81* 15.33';1140;Mills;;Ohio
KAKR;N41* 2.25';W81* 28.02';1067;Akron Fulton International Airport;Akron;Ohio
KAMT;N38* 51.09';W83* 33.98';896;Alexander Salamon Airport;West Union;Ohio
KAOH;N40* 42.42';W84* 1.6';975;Lima Allen County Airport;Lima;Ohio
KAXV;N40* 29.6';W84* 17.94';912;Neil Armstrong Airport;Wapakoneta;Ohio
KBJJ;N40* 52.49';W81* 53.29';1135;Wayne County Airport;Wooster;Ohio
KBKL;N41* 31.05';W81* 41';583;Cleveland Burke Lakefront Airport;Cleveland;Ohio
KCAK;N40* 54.98';W81* 26.55';1228;Akron-Canton Regional Airport;Akron;Ohio
KCDI;N39* 58.5';W81* 34.66';799;Cambridge Municipal Airport;Cambridge;Ohio
KCGF;N41* 33.91';W81* 29.18';879;Cuyahoga County Airport;Cleveland;Ohio
KCLE;N41* 24.65';W81* 50.96';791;Cleveland Hopkins International Airport;Cleveland;Ohio
KCMH;N39* 59.88';W82* 53.51';815;Port Columbus International Airport;Columbus;Ohio
KCQA;N40* 29.05';W84* 33.61';894;Lakefield Airport;Celina;Ohio
KCYO;N39* 30.96';W82* 58.93';685;Pickaway County Memorial Airport;Circleville;Ohio
KDAY;N39* 54.14';W84* 13.16';1009;James M. Cox International Airport;Dayton;Ohio
KDFI;N41* 20.25';W84* 25.73';708;Defiance Memorial Airport;Defiance;Ohio
KDLZ;N40* 16.78';W83* 6.89';945;Delaware Municipal Airport;Delaware;Ohio
KEDJ;N40* 22.34';W83* 49.14';1123;Bellefontaine Regional Airport;Bellefontaine;Ohio
KEOP;N39* 10.02';W82* 55.69';660;Pike County Airport;Waverly;Ohio
KFDY;N41* 0.81';W83* 40.12';813;Findlay Airport;Findlay;Ohio
KFFO;N39* 49.57';W84* 2.9';823;Wright-Patterson Air Force Base;Dayton;Ohio
KFZI;N41* 11.45';W83* 23.67';752;Fostoria Metropolitan Airport;Fostoria;Ohio
KHAO;N39* 21.82';W84* 31.32';633;Butler County Regional Airport;Hamilton;Ohio
KILN;N39* 25.68';W83* 47.53';1077;Airborne Airpark;Wilmington;Ohio
KLCK;N39* 48.83';W82* 55.67';744;Rickenbacker International Airport;Columbus;Ohio
KLHQ;N39* 45.34';W82* 39.43';868;Fairfield County Airport;Lancaster;Ohio
KLNN;N41* 41.04';W81* 23.39';626;Willoughby Lost Nation Municipal Airport;Willoughby;Ohio
KLPR;N41* 20.66';W82* 10.66';793;Lorain County Regional Airport;Lorain;Ohio
KMGY;N39* 35.34';W84* 13.49';957;Dayton Wright Brothers Airport;Dayton;Ohio
KOSU;N40* 4.79';W83* 4.38';905;Ohio State University Airport;Columbus;Ohio
KOXD;N39* 30.14';W84* 47.06';1040;Miami University Airport;Oxford;Ohio
KRZT;N39* 26.43';W83* 1.38';725;Ross County Regional Airport;Chillicothe;Ohio
KTOL;N41* 35.21';W83* 48.47';684;Toledo Express Airport;Toledo;Ohio
KTZR;N39* 54.07';W83* 8.21';905;Bolton Field;Columbus;Ohio
KUNI;N39* 12.71';W82* 13.76';766;Gordon K. Bush Airport;Athens/Albany;Ohio
KVES;N40* 12.27';W84* 31.92';1007;Darke County Airport;Versailles;Ohio
KVTA;N40* 1.48';W82* 27.71';884;Newark-Heath Airport;Newark;Ohio
KYNG;N41* 15.64';W80* 40.75';1196;Youngstown-Warren Regional Airport;Youngstown / Warren;Ohio
KZZV;N39* 56.67';W81* 53.53';900;Zanesville Municipal Airport;Zanesville;Ohio
KADH;N34* 48.26';W96* 40.28';1016;Ada Municipal Airport;Ada;Oklahoma
KADM;N34* 18.19';W97* 1.17';762;Ardmore Municipal Airport;Ardmore;Oklahoma
KAQR;N34* 23.9';W96* 8.88';590;Atoka Municipal Airport;Atoka;Oklahoma
KAVK;N36* 46.39';W98* 40.2';1474;Alva Regional Airport;Alva;Oklahoma
KAXS;N34* 41.93';W99* 20.29';1433;Altus/Quartz Mountain Regional Airport;Altus;Oklahoma
KBFK;N36* 51.8';W99* 37.12';1822;Buffalo Municipal Airport;Buffalo;Oklahoma
KBKN;N36* 44.71';W97* 20.97';1030;Blackwell Tonkawa Municipal;Blackwell;Oklahoma
KBVO;N36* 45.75';W96* 0.67';713;Bartlesville Municipal Airport;Bartlesville;Oklahoma
KCHK;N35* 5.84';W97* 58.06';1150;Chickasha Municipal Airport;Chickasha;Oklahoma
KCKA;N36* 45';W98* 7';1202;Kegelman Air Force Auxiliary Field;Cherokee;Oklahoma
KCLK;N35* 32.3';W98* 55.96';1615;Clinton Regional Airport;Clinton;Oklahoma
KCQB;N35* 43.43';W96* 49.22';984;Chandler Regional Airport;Chandler;Oklahoma
KCSM;N35* 20.39';W99* 12.03';1922;Clinton-Sherman Airport;Clinton;Oklahoma
KCUH;N35* 57';W96* 46.38';916;Cushing Municipal Airport;Cushing;Oklahoma
KDUA;N33* 56.54';W96* 23.67';698;Eaker Field;Durant;Oklahoma
KDUC;N34* 28.25';W97* 57.59';1113;Halliburton Field;Duncan;Oklahoma
KELK;N35* 25.85';W99* 23.66';2002;Elk City Municipal Airport;Elk City;Oklahoma
KEND;N36* 20.35';W97* 54.99';1307;Vance Air Force Base;Enid;Oklahoma
KFDR;N34* 21.12';W98* 59.03';1255;Frederick Municipal Airport;Frederick;Oklahoma
KFSI;N34* 38.99';W98* 24.13';1189;Henry Post Army Airfield;Fort Sill / Lawton;Oklahoma
KLTS;N34* 39.84';W99* 16.44';1382;(LTS) Altus Air Force Base;Altus;Oklahoma
KMIO;N36* 54.55';W94* 53.25';808;Miami Municipal Airport;Miami;Oklahoma
KOKC;N35* 23.59';W97* 36.04';1295;Will Rogers World Airport;Oklahoma City;Oklahoma
KOUN;N35* 14.73';W97* 28.33';1182;University of Oklahoma Westheimer Airport;Norman;Oklahoma
KRVS;N36* 2.38';W95* 59.08';638;Richard Lloyd Jones Jr. Airport;Tulsa County;Oklahoma
KSNL;N35* 21.47';W96* 56.57';1073;Shawnee Regional Airport;Shawnee;Oklahoma
KTIK;N35* 24.88';W97* 23.19';1291;Tinker Air Force Base;Oklahoma City;Oklahoma
KTUL;N36* 11.9';W95* 53.29';677;Tulsa International Airport;Tulsa;Oklahoma
KAST;N46* 9.48';W123* 52.72';15;Astoria Regional Airport;Astoria;Oregon
KBDN;N44* 5.67';W121* 12.01';3460;Bend Municipal;Bend;Oregon
KBKE;N44* 50.24';W117* 48.54';3373;Baker City Municipal Airport;Baker City;Oregon
KBNO;N43* 35.51';W118* 57.33';4148;Burns Municipal Airport;Burns;Oregon
KBOK;N42* 4.47';W124* 17.41';459;Brookings State Airport;Brookings;Oregon
KCVO;N44* 29.83';W123* 17.39';246;Corvallis Municipal Airport;Corvallis;Oregon
KCZK;N45* 40.62';W121* 52.73';151;Cascade Locks State Airport;Cascade Locks;Oregon
KDLS;N45* 37.11';W121* 10.04';247;Columbia Gorge Regional Airport (The Dalles Municipal Airport);The Dalles;Oregon
KEUG;N44* 7.39';W123* 13.12';369;Eugene Airport / Mahlon Sweet Field;Eugene;Oregon
KHIO;N45* 32.42';W122* 56.99';204;Hillsboro Airport;Portland;Oregon
KHRI;N45* 49.69';W119* 15.55';644;Hermiston Municipal Airport;Hermiston;Oregon
KLGD;N45* 17.41';W118* 0.43';2717;La Grande/Union County Airport;La Grande;Oregon
KLKV;N42* 9.67';W120* 23.94';4733;Lake County Airport;Lakeview;Oregon
KLMT;N42* 9.37';W121* 43.99';4095;Klamath Falls International Airport;Klamath Falls;Oregon
KMFR;N42* 22.45';W122* 52.41';1335;Rogue Valley International-Medford Airport;Medford;Oregon
KMMV;N45* 11.67';W123* 8.16';163;McMinnville Municipal Airport;McMinnville;Oregon
KONO;N44* 1.23';W117* 0.82';2193;Ontario Municipal Airport;Ontario;Oregon
KONP;N44* 34.82';W124* 3.48';160;Newport Municipal Airport;Newport;Oregon
KOTH;N43* 25.03';W124* 14.76';17;North Bend Municipal Airport;North Bend;Oregon
KPDT;N45* 41.7';W118* 50.49';1497;Eastern Oregon Regional Airport;Pendleton;Oregon
KPDX;N45* 35.32';W122* 35.85';30;Portland International Airport;Portland;Oregon
KPFC;N45* 11.99';W123* 57.74';5;Pacific City State Airport;Pacific City;Oregon
KRBG;N43* 14.33';W123* 21.35';529;Roseburg Regional Airport;Roseburg;Oregon
KRDM;N44* 15.24';W121* 9';3077;Roberts Field (Redmond Municipal Airport);Redmond;Oregon
KREO;N42* 34.66';W117* 53.13';4053;Rome State Airport;Rome;Oregon
KSLE;N44* 54.57';W123* 0.15';214;McNary Field;Salem;Oregon
KSPB;N45* 46.35';W122* 51.74';58;Scappoose Industrial Airpark;Scappoose;Oregon
KTTD;N45* 32.96';W122* 24.07';39;Troutdale Airport;Portland;Oregon
KAFJ;N40* 8.19';W80* 17.41';1184;Washington County Airport;Washington;Pennsylvania
KAGC;N40* 21.26';W79* 55.81';1252;Allegheny County Airport;West Mifflin;Pennsylvania
KAOO;N40* 17.78';W78* 19.2';1504;Altoona-Blair County Airport;Altoona;Pennsylvania
KAVP;N41* 20.31';W75* 43.4';962;Wilkes-Barre/Scranton International Airport;Avoca;Pennsylvania
KAXQ;N41* 13.55';W79* 26.46';1458;Clarion County Airport;Clarion;Pennsylvania
KBFD;N41* 48.18';W78* 38.41';2143;Bradford Regional Airport;Bradford;Pennsylvania
KBTP;N40* 46.62';W79* 56.98';1248;Butler County Airport (K.W. Scholter Field);Butler;Pennsylvania
KBVI;N40* 46.35';W80* 23.49';1253;Beaver County Airport;Beaver Falls;Pennsylvania
KCXY;N40* 13.03';W76* 51.09';347;Capital City Airport;Harrisburg;Pennsylvania
KDUJ;N41* 10.7';W78* 53.92';1817;DuBois Regional Airport (formerly DuBois-Jefferson County Airport);DuBois;Pennsylvania
KDYL;N40* 19.98';W75* 7.34';394;Doylestown Airport;Doylestown;Pennsylvania
KERI;N42* 4.92';W80* 10.57';732;Erie International Airport (Tom Ridge Field);Erie;Pennsylvania
KFIG;N41* 2.92';W78* 24.79';1516;Clearfield-Lawrence Airport;Clearfield;Pennsylvania
KFKL;N41* 22.67';W79* 51.62';1540;Venango Regional Airport;Franklin;Pennsylvania
KFWQ;N40* 12.58';W79* 49.89';1228;Rostraver Airport;Monongahela;Pennsylvania
KGKJ;N41* 37.59';W80* 12.88';1400;Port Meadville Airport;Meadville;Pennsylvania
KHMZ;N40* 5.12';W78* 30.73';1163;Bedford County Airport;Bedford;Pennsylvania
KHZL;N40* 59.21';W75* 59.69';1604;Hazleton Municipal Airport;Hazleton;Pennsylvania
KIDI;N40* 37.93';W79* 6.33';1405;Indiana County-Jimmy Stewart Airport;Indiana;Pennsylvania
KIPT;N41* 14.51';W76* 55.27';529;Williamsport Regional Airport;Williamsport;Pennsylvania
KJST;N40* 18.97';W78* 50.04';2284;Johnstown-Cambria County Airport;Johnstown;Pennsylvania
KLBE;N40* 16.56';W79* 24.29';1185;Arnold Palmer Regional Airport (Westmore County Airport);Latrobe;Pennsylvania
KLHV;N41* 8.15';W77* 25.39';556;William T. Piper Memorial Airport;Lock Haven;Pennsylvania
KLNS;N40* 7.3';W76* 17.77';403;Lancaster Airport;Lancaster;Pennsylvania
KMDT;N40* 11.61';W76* 45.8';310;Harrisburg International Airport;Middletown;Pennsylvania
KMPO;N41* 8.25';W75* 22.73';1916;Pocono Mountains Municipal Airport;Mount Pocono;Pennsylvania
KMUU;N40* 19.09';W77* 52.57';560;Huntingdon County Airport;Mount Union;Pennsylvania
KNXX;N40* 11.99';W75* 8.89';362;Naval Air Station Joint Reserve Base Willow Grove;Willow Grove;Pennsylvania
KOYM;N41* 24.75';W78* 30.16';1934;St. Marys Municipal Airport;Saint Marys;Pennsylvania
KPHL;N39* 52.32';W75* 14.47';36;Philadelphia International Airport;Philadelphia;Pennsylvania
KPIT;N40* 29.49';W80* 13.97';1204;Pittsburgh International Airport;Pittsburgh;Pennsylvania
KPNE;N40* 4.92';W75* 0.64';121;Northeast Philadelphia Airport;Philadelphia;Pennsylvania
KPSB;N40* 53.06';W78* 5.24';1948;Mid-State Airport;Philipsburg;Pennsylvania
KPTW;N40* 14.37';W75* 33.4';309;Pottstown Limerick Airport;Pottstown;Pennsylvania
KRDG;N40* 22.71';W75* 57.92';344;Reading Regional Airport;Reading;Pennsylvania
KRVL;N40* 40.64';W77* 37.61';819;Mifflin County Airport;Reedsville;Pennsylvania
KSEG;N40* 49.23';W76* 51.83';450;Penn Valley Airport;Selinsgrove;Pennsylvania
KTHV;N39* 55.02';W76* 52.38';480;York Airport;York;Pennsylvania
KUCP;N41* 1.52';W80* 24.8';1072;New Castle Municipal Airport;New Castle;Pennsylvania
KUKT;N40* 26.11';W75* 22.92';526;Quakertown Airport;Quakertown;Pennsylvania
KUNV;N40* 50.96';W77* 50.92';1239;University Park Airport;University Park;Pennsylvania
KVVS;N39* 57.54';W79* 39.43';1267;Joseph A. Hardy Connellsville Airport;Connellsville;Pennsylvania
KWAY;N39* 54';W80* 7.99';1065;Greene County Airport;Waynesburg;Pennsylvania
KWBW;N41* 17.83';W75* 51.07';545;Wilkes-Barre Wyoming Valley Airport;Wilkes-Barre;Pennsylvania
KZER;N40* 42.39';W76* 22.39';1734;Schuylkill County Airport (Joe Zerbey Field);Pottsville;Pennsylvania
KBID;N41* 10.09';W71* 34.67';108;Block Island State Airport;Block Island;Rhode Island
KOQU;N41* 35.83';W71* 24.73';19;Quonset State Airport;North Kingstown;Rhode Island
KPVD;N41* 43.44';W71* 25.69';55;T.F. Green State Airport;Providence;Rhode Island
KSFZ;N41* 55.25';W71* 29.48';441;North Central State Airport;Pawtucket;Rhode Island
KUUU;N41* 31.95';W71* 16.89';172;Newport State Airport;Newport;Rhode Island
KWST;N41* 20.98';W71* 48.2';81;Westerly State Airport;Westerly;Rhode Island
KAIK;N33* 38.96';W81* 41.1';529;Aiken Municipal Airport;Aiken;South Carolina
KAND;N34* 29.7';W82* 42.54';782;Anderson Regional Airport;Anderson;South Carolina
KARW;N32* 24.73';W80* 38.06';9;Beaufort County Airport;Beaufort County;South Carolina
KBBP;N34* 37.3';W79* 44.06';147;Marlboro County Jetport (H.E. Avent Field);Bennettsville;South Carolina
KBNL;N33* 15.47';W81* 23.3';246;Barnwell County Airport;Barnwell;South Carolina
KCAE;N33* 56.33';W81* 7.17';236;Columbia Metropolitan Airport;West Columbia;South Carolina
KCDN;N34* 17.02';W80* 33.89';302;Woodward Field;Camden;South Carolina
KCEU;N34* 40.32';W82* 53.21';892;Oconee County Regional Airport;Clemson;South Carolina
KCHS;N32* 53.92';W80* 2.43';45;Charleston International Airport (Charleston Air Force Base);Charleston;South Carolina
KCKI;N33* 43.03';W79* 51.42';67;Williamsburg Regional Airport;Kingstree;South Carolina
KCRE;N33* 48.71';W78* 43.44';32;Grand Strand Airport;North Myrtle Beach;South Carolina
KCUB;N33* 58.23';W80* 59.71';193;Columbia Owens Downtown Airport;Columbia;South Carolina
KDLC;N34* 26.94';W79* 22.11';133;Dillon County Airport;Dillon;South Carolina
KDYB;N33* 3.81';W80* 16.76';56;Summerville Airport;Summerville;South Carolina
KFDW;N34* 18.93';W81* 6.53';577;Fairfield County Airport;Winnsboro;South Carolina
KFLO;N34* 11.12';W79* 43.43';148;Florence Regional Airport;Florence;South Carolina
KGGE;N33* 18.7';W79* 19.17';39;Georgetown County Airport;Georgetown;South Carolina
KGMU;N34* 50.88';W82* 21';1048;Greenville Downtown Airport;Greenville;South Carolina
KGRD;N34* 14.92';W82* 9.54';631;Greenwood County Airport;Greenwood;South Carolina
KGSP;N34* 53.74';W82* 13.13';964;Greenville-Spartanburg International Airport;Greer;South Carolina
KGYH;N34* 45.5';W82* 22.58';955;Donaldson Center Airport;Greenville;South Carolina
KHVS;N34* 24.19';W80* 7.15';364;Hartsville Regional Airport;Hartsville;South Carolina
KHXD;N32* 13.46';W80* 41.85';19;Hilton Head Airport;Hilton Head Island;South Carolina
KHYW;N33* 49.71';W79* 7.33';34;Conway-Horry County Airport;Conway;South Carolina
KJZI;N32* 42.05';W80* 0.17';17;Charleston Executive Airport;Charleston;South Carolina
KLKR;N34* 43.38';W80* 51.27';486;Lancaster County Airport (McWhirter Field);Lancaster;South Carolina
KMAO;N34* 10.87';W79* 20.08';92;Marion County Airport;Marion;South Carolina
KMMT;N33* 55.25';W80* 48.41';252;McEntire Joint National Guard Base;Eastover;South Carolina
KMNI;N33* 35.23';W80* 12.52';103;Santee Cooper Regional Airport;Manning;South Carolina
KMYR;N33* 40.78';W78* 55.7';25;Myrtle Beach International Airport;Myrtle Beach;South Carolina
KNBC;N32* 28.64';W80* 43.39';36;Marine Corps Air Station Beaufort;Beaufort;South Carolina
KOGB;N33* 27.5';W80* 51.52';195;Orangeburg Municipal Airport;Orangeburg;South Carolina
KPHH;N33* 27.1';W79* 31.57';26;Swinnie Airport;Andrews;South Carolina
KPYG;N34* 44.53';W80* 20.71';575;Pageland Airport;Pageland;South Carolina
KRBW;N32* 55.25';W80* 38.45';101;Lowcountry Regional Airport;Walterboro;South Carolina
KSMS;N33* 59.74';W80* 21.69';182;Sumter Airport;Sumter;South Carolina
KSPA;N34* 54.94';W81* 57.39';801;Spartanburg Downtown Memorial Airport;Spartanburg;South Carolina
